student_id,biweek_of_year,hours,student_type
0,0,39.91550683333163,3
0,1,32.35608236377897,3
0,2,17.456691786389506,3
0,3,16.012725462056416,3
0,4,15.85981168812618,3
0,5,12.644833677986629,3
0,6,10.235804189347272,3
0,7,10.357197121350975,3
0,8,8.961255137749205,3
0,9,9.314969655106994,3
0,10,7.731019432874012,3
0,11,5.962528933699316,3
0,12,4.501810981926871,3
0,13,9.733610036953252,3
0,14,5.2921610664930325,3
0,15,3.8798199594883784,3
0,16,4.378131579362973,3
0,17,5.7101087014185365,3
0,18,1.789594165001082,3
0,19,2.075631953289487,3
0,20,1.921970245676703,3
0,21,1.768308538063919,3
0,22,1.6146468304511352,3
0,23,1.4609851228383515,3
0,24,1.3073234152255675,3
0,25,1.1536617076127837,3
0,26,1.0,3
1,0,46.02337175874742,3
1,1,24.919707971501456,3
1,2,23.718828835353673,3
1,3,23.569447204466403,3
1,4,23.100641560397104,3
1,5,22.279962427321742,3
1,6,16.03871354012484,3
1,7,14.397682796108278,3
1,8,14.497408170953578,3
1,9,10.14778619146176,3
1,10,9.169499898850347,3
1,11,8.529228828535528,3
1,12,8.336068660755735,3
1,13,8.96862027211262,3
1,14,7.466239722766654,3
1,15,5.802527411732881,3
1,16,5.173431832004965,3
1,17,5.169888395045054,3
1,18,3.872748814883014,3
1,19,3.8356029597415655,3
1,20,3.0548140271781015,3
1,21,3.5166691223969035,3
1,22,2.2398514895734873,3
1,23,1.6814150916202775,3
1,24,1.4570148852507872,3
1,25,1.2285074426253935,3
1,26,1.0,3
2,0,7.029624438900982,2
2,1,6.466832818649055,2
2,2,8.043517107382758,2
2,3,6.632093250041067,2
2,4,6.674525625850861,2
2,5,6.601394524079176,2
2,6,6.73108959847414,2
2,7,7.6817327267447935,2
2,8,6.412480195797954,2
2,9,6.537842333763621,2
2,10,7.379413157076094,2
2,11,7.223923570273689,2
2,12,8.278699690264277,2
2,13,6.487195354275989,2
2,14,8.514434762473286,2
2,15,7.414215901701378,2
2,16,6.634559706387776,2
2,17,6.531775025878231,2
2,18,7.515477004535892,2
2,19,8.126981009219758,2
2,20,7.484015637477785,2
2,21,6.406915541072781,2
2,22,6.508499375257084,2
2,23,6.471170890270183,2
2,24,6.705526924875714,2
2,25,8.02110654134229,2
2,26,7.463694560711216,2
3,0,5.453102135363139,2
3,1,4.814963228556268,2
3,2,5.114299499529563,2
3,3,4.87976134909672,2
3,4,4.81146627827091,2
3,5,5.924360386605144,2
3,6,4.842493997368033,2
3,7,5.157195767819318,2
3,8,5.367677033776226,2
3,9,4.919615612455509,2
3,10,5.703587457964539,2
3,11,4.916596978269665,2
3,12,5.024154922165763,2
3,13,9.472058229957476,2
3,14,4.834585738236536,2
3,15,4.892284225521164,2
3,16,4.830163583980727,2
3,17,6.011551107968195,2
3,18,4.898260453196791,2
3,19,6.094647136524237,2
3,20,5.13515553421283,2
3,21,6.397924928266265,2
3,22,4.961423880207136,2
3,23,5.860141933782423,2
3,24,5.931536431309765,2
3,25,5.412061421824924,2
3,26,6.2913278340317405,2
4,0,2.211199832732262,1
4,1,2.017775585270321,1
4,2,1.9058283149696824,1
4,3,3.0552942998706674,1
4,4,3.1465560394006764,1
4,5,5.7000382201707245,1
4,6,4.377541497312732,1
4,7,6.593802406967155,1
4,8,5.449673520704367,1
4,9,7.123006992107194,1
4,10,6.048850334220099,1
4,11,7.659782190177431,1
4,12,6.841624909647102,1
4,13,8.71627544770164,1
4,14,8.416225162856321,1
4,15,9.196498451338986,1
4,16,10.6985873831398,1
4,17,11.072718227661491,1
4,18,10.779305509427001,1
4,19,12.804440576329046,1
4,20,12.956409933557552,1
4,21,17.31457280370904,1
4,22,22.11922497313492,1
4,23,16.83941872985119,1
4,24,11.55961248656746,1
4,25,6.27980624328373,1
4,26,1.0,1
5,0,9.172941268345603,2
5,1,8.29371224796768,2
5,2,7.724539857456344,2
5,3,8.127953064621384,2
5,4,8.043768556021089,2
5,5,8.56386586875059,2
5,6,8.148769510493821,2
5,7,7.759866601232397,2
5,8,7.985970166296746,2
5,9,7.726028756414085,2
5,10,7.982259830209848,2
5,11,8.783131428375693,2
5,12,7.721218917420266,2
5,13,8.138773513405926,2
5,14,8.517466582228295,2
5,15,9.167540572154847,2
5,16,9.378510846865582,2
5,17,7.936528405953099,2
5,18,8.612956750721565,2
5,19,7.837265677754305,2
5,20,9.035581007002154,2
5,21,8.202832280651311,2
5,22,8.055423939521576,2
5,23,8.238512527951606,2
5,24,9.80693583596733,2
5,25,7.88904655135933,2
5,26,8.202589228109733,2
6,0,1.0,1
6,1,2.113649833766932,1
6,2,1.8306901906992241,1
6,3,1.964121764949084,1
6,4,2.1304145992844354,1
6,5,3.3250668834879398,1
6,6,5.23847833548606,1
6,7,5.430516561995933,1
6,8,4.281862841164051,1
6,9,4.630386612931929,1
6,10,7.993075071980312,1
6,11,7.119091380874792,1
6,12,8.142002863226818,1
6,13,8.197758435846271,1
6,14,10.769695943971316,1
6,15,12.66553902955874,1
6,16,13.949252301260941,1
6,17,14.499633757280312,1
6,18,15.269984773931608,1
6,19,15.702706514094794,1
6,20,20.489422382207284,1
6,21,26.89348572061277,1
6,22,30.15669907600438,1
6,23,33.989238841974334,1
6,24,34.57602449882434,1
6,25,38.741788026143844,1
6,26,39.99130513541653,1
7,0,59.8242068723237,3
7,1,30.36805514163325,3
7,2,24.999573141141664,3
7,3,24.168251295837642,3
7,4,22.423197169973495,3
7,5,23.3162522310309,3
7,6,19.47240417367349,3
7,7,17.02572950944626,3
7,8,17.346189603277164,3
7,9,15.920936355978153,3
7,10,14.35262698442803,3
7,11,12.700847140648177,3
7,12,10.507284358787004,3
7,13,9.266732036594217,3
7,14,8.927932147538444,3
7,15,8.796951561872934,3
7,16,6.972268876860104,3
7,17,7.2428434127730075,3
7,18,6.609035242822614,3
7,19,5.737689017175025,3
7,20,7.6425822160783765,3
7,21,4.155668665218323,3
7,22,2.9543054289483166,3
7,23,2.7728198363854215,3
7,24,2.382100554178155,3
7,25,3.65179913570614,3
7,26,1.0,3
8,0,32.994072629857946,3
8,1,19.89265654592228,3
8,2,18.697083063673496,3
8,3,17.467892563627018,3
8,4,17.064642512853197,3
8,5,17.473537956574052,3
8,6,16.084833031855233,3
8,7,13.240315298215572,3
8,8,13.17190403347554,3
8,9,13.37593442071552,3
8,10,12.724010903688258,3
8,11,10.671488815868273,3
8,12,10.648023336032383,3
8,13,11.433479459998487,3
8,14,9.503532809833988,3
8,15,9.376275081761207,3
8,16,8.778259546938402,3
8,17,8.515298602360293,3
8,18,8.96789846374633,3
8,19,8.864558693653017,3
8,20,6.958982205575596,3
8,21,6.273182552368425,3
8,22,6.250133182769873,3
8,23,4.769871445195341,3
8,24,3.143584054949984,3
8,25,4.174091089042957,3
8,26,1.0,3
9,0,6.1138762338662715,2
9,1,8.840890515310504,2
9,2,5.866422575364534,2
9,3,7.422308442342959,2
9,4,6.60310321050997,2
9,5,5.852477627182253,2
9,6,6.263198306068626,2
9,7,7.439941661543906,2
9,8,7.806842812543874,2
9,9,6.325280010479947,2
9,10,5.821203600170419,2
9,11,5.90831690922917,2
9,12,6.131712064826072,2
9,13,6.735221302757547,2
9,14,6.08038708930758,2
9,15,7.367792881700382,2
9,16,5.954702956088112,2
9,17,6.286770796310971,2
9,18,6.623399788130518,2
9,19,6.137025605791995,2
9,20,5.843325780122862,2
9,21,6.887920109359186,2
9,22,6.146162543081093,2
9,23,8.19933698059095,2
9,24,6.08191715299967,2
9,25,7.365701179091836,2
9,26,7.329949429467641,2
10,0,9.743097467336241,2
10,1,11.390124793113324,2
10,2,9.560982832530067,2
10,3,10.032133276943942,2
10,4,9.594003014730765,2
10,5,9.66713881408666,2
10,6,10.402972557591976,2
10,7,10.688589937561762,2
10,8,10.752033620671602,2
10,9,10.023965407735803,2
10,10,9.613632116465146,2
10,11,10.580587934656801,2
10,12,9.993401222617564,2
10,13,9.774821765370293,2
10,14,11.257245359627255,2
10,15,9.554866368323088,2
10,16,9.658373251825793,2
10,17,9.91766781145452,2
10,18,9.81077311756244,2
10,19,9.817043864596764,2
10,20,11.759088653634459,2
10,21,10.052928014551878,2
10,22,9.812490943391893,2
10,23,10.999798445558604,2
10,24,9.837082510126898,2
10,25,10.632037698110205,2
10,26,9.99023896849042,2
11,0,2.9248388054236836,1
11,1,6.7971276150662945,1
11,2,3.7054618356178337,1
11,3,4.562682322469854,1
11,4,5.324174270083974,1
11,5,9.003093616293318,1
11,6,8.84747035567744,1
11,7,7.256547271045256,1
11,8,7.250588103216571,1
11,9,7.3461375942472085,1
11,10,10.611525002914705,1
11,11,7.960771903478383,1
11,12,9.226359350658269,1
11,13,10.42853806427769,1
11,14,10.202822850165377,1
11,15,9.446132778945406,1
11,16,12.651312888481216,1
11,17,10.083112604329465,1
11,18,16.019423147299303,1
11,19,21.02890120607776,1
11,20,22.70912886913613,1
11,21,21.771971077153328,1
11,22,23.195347566439768,1
11,23,23.91592634240039,1
11,24,31.006965919021784,1
11,25,36.4753091433296,1
11,26,1.0,1
12,0,7.8468548829521865,2
12,1,8.930243774106197,2
12,2,8.450175408471832,2
12,3,7.569831250266233,2
12,4,7.758842093963887,2
12,5,8.258799150792168,2
12,6,7.585562334733409,2
12,7,8.667981428711984,2
12,8,7.8972235881459545,2
12,9,8.804988839682842,2
12,10,7.616954188387609,2
12,11,8.063564294217873,2
12,12,8.030245192357588,2
12,13,7.947941014962996,2
12,14,7.767638301674462,2
12,15,8.023918390218949,2
12,16,8.660955735999627,2
12,17,7.716965054193287,2
12,18,8.660332192952225,2
12,19,7.672252869298209,2
12,20,8.598579144941198,2
12,21,8.696644639797988,2
12,22,7.782836912525251,2
12,23,7.7847860206814685,2
12,24,7.742787870661172,2
12,25,7.626267674679054,2
12,26,7.5646284699309865,2
13,0,54.5208489788445,3
13,1,44.102867014040854,3
13,2,39.115502897416256,3
13,3,32.634773412702984,3
13,4,28.93937592341292,3
13,5,23.251753383526033,3
13,6,22.123360703833725,3
13,7,21.874327473781207,3
13,8,20.45158967248256,3
13,9,19.550490797014962,3
13,10,19.404396506063822,3
13,11,15.847230242317444,3
13,12,15.69219651644401,3
13,13,13.32335588954069,3
13,14,14.020795709766125,3
13,15,5.978805278269388,3
13,16,4.691251796706531,3
13,17,4.446790032462655,3
13,18,5.761743598112944,3
13,19,3.5004987824379548,3
13,20,3.733246444234857,3
13,21,3.277705370195714,3
13,22,2.822164296156571,3
13,23,2.3666232221174286,3
13,24,1.9110821480782856,3
13,25,1.4555410740391428,3
13,26,1.0,3
14,0,2.3908251812849146,1
14,1,5.843959650587568,1
14,2,2.730960992214282,1
14,3,2.9589060779957883,1
14,4,4.450728039521587,1
14,5,3.9127116004078637,1
14,6,7.6295669465613685,1
14,7,6.128950681446341,1
14,8,8.09223297957397,1
14,9,9.105693277469035,1
14,10,11.273710158576243,1
14,11,11.3063937420512,1
14,12,13.190523335295266,1
14,13,15.506377826491047,1
14,14,16.268534459496696,1
14,15,21.595276148702006,1
14,16,25.55972440221212,1
14,17,32.424308347273154,1
14,18,58.10004068734881,1
14,19,57.44572465338346,1
14,20,49.38204970290011,1
14,21,41.31837475241676,1
14,22,33.254699801933405,1
14,23,25.191024851450056,1
14,24,17.127349900966703,1
14,25,9.063674950483351,1
14,26,1.0,1
15,0,1.0,1
15,1,1.0436710074902948,1
15,2,1.0873420149805897,1
15,3,1.1310130224708845,1
15,4,1.1746840299611794,1
15,5,3.005781952533466,1
15,6,2.9142020770172614,1
15,7,3.3703936957588154,1
15,8,4.835316737304117,1
15,9,4.328788398224946,1
15,10,5.922042759319628,1
15,11,8.819707082635794,1
15,12,9.305076110046427,1
15,13,10.129845585334584,1
15,14,9.779533564371155,1
15,15,10.076867057258301,1
15,16,11.65522099293571,1
15,17,14.88356619438676,1
15,18,15.208381421470044,1
15,19,14.5627920630046,1
15,20,17.331763208050607,1
15,21,18.60920852069664,1
15,22,21.222659490020085,1
15,23,21.73158573325099,1
15,24,24.210730115511794,1
15,25,33.675820219826974,1
15,26,44.833214239271165,1
16,0,1.0,1
16,1,1.048077366633386,1
16,2,1.096154733266772,1
16,3,1.144232099900158,1
16,4,1.192309466533544,1
16,5,1.24038683316693,1
16,6,6.858248493836435,1
16,7,3.3883440781809235,1
16,8,3.4235178751994852,1
16,9,4.1495122303339675,1
16,10,3.885676718263834,1
16,11,4.278788589937451,1
16,12,4.322166819593746,1
16,13,6.410979317957238,1
16,14,5.8613390703743455,1
16,15,8.465923562912243,1
16,16,9.28232277325364,1
16,17,9.368035403522036,1
16,18,11.922948197789143,1
16,19,15.41309803387727,1
16,20,16.340771914814486,1
16,21,17.42400705960133,1
16,22,17.655434467311938,1
16,23,19.091041329181465,1
16,24,25.547117992979487,1
16,25,29.011022526200854,1
16,26,64.0,1
17,0,1.0,1
17,1,1.1408129622183765,1
17,2,1.2816259244367527,1
17,3,1.4224388866551292,1
17,4,1.5632518488735054,1
17,5,1.704064811091882,1
17,6,1.8448777733102584,1
17,7,2.5527926044132725,1
17,8,2.41231686885134,1
17,9,2.483214009452129,1
17,10,6.935021791616397,1
17,11,4.228971209164927,1
17,12,4.910248171019909,1
17,13,4.1909451552924075,1
17,14,8.254610949628894,1
17,15,6.311658370497494,1
17,16,7.108775754422829,1
17,17,6.8033028888582034,1
17,18,7.427768609325783,1
17,19,7.498075724064769,1
17,20,10.124060939297623,1
17,21,13.193011141774921,1
17,22,12.869144315391805,1
17,23,12.903517327337186,1
17,24,14.936711332731525,1
17,25,15.027982999930956,1
17,26,16.6197154010741,1
18,0,5.44534749741984,2
18,1,6.23740002988565,2
18,2,6.312262398437362,2
18,3,5.506563866293959,2
18,4,6.03837084055978,2
18,5,5.262183720780983,2
18,6,5.2952338245923904,2
18,7,6.165017447755894,2
18,8,6.170893364687783,2
18,9,6.2179651091330586,2
18,10,5.461307679090721,2
18,11,5.514143370972746,2
18,12,5.115246381261488,2
18,13,5.37227811918506,2
18,14,5.135298876278799,2
18,15,6.1867650393176525,2
18,16,5.671823747778385,2
18,17,5.747218612595673,2
18,18,6.597686720501902,2
18,19,5.093014047083313,2
18,20,6.697658113431825,2
18,21,5.945939524581307,2
18,22,5.043317768388154,2
18,23,6.770207091626894,2
18,24,5.353722476834421,2
18,25,10.785454349651674,2
18,26,5.845174305081196,2
19,0,1.398672863995954,1
19,1,2.2810457054657682,1
19,2,3.7419046276760057,1
19,3,2.708164839436763,1
19,4,3.5946056976132668,1
19,5,4.341124760190661,1
19,6,4.902899135306365,1
19,7,6.181709412332417,1
19,8,6.340021391017471,1
19,9,8.190421099767601,1
19,10,13.593073951682815,1
19,11,12.778388218472383,1
19,12,17.12650231354746,1
19,13,18.00348056318919,1
19,14,18.898860744106578,1
19,15,19.776500662454556,1
19,16,21.44292159295313,1
19,17,21.92138465866566,1
19,18,24.406534311917415,1
19,19,24.71847856835019,1
19,20,25.74750047445472,1
19,21,29.454709739407257,1
19,22,23.763767791525808,1
19,23,18.072825843644353,1
19,24,12.381883895762904,1
19,25,6.690941947881452,1
19,26,1.0,1
20,0,2.5219538565357373,1
20,1,3.8699203055988254,1
20,2,3.6661855304358664,1
20,3,3.6130729725685304,1
20,4,3.648165014969937,1
20,5,5.274639681853127,1
20,6,5.987917152815509,1
20,7,7.101305760155374,1
20,8,6.991991703519975,1
20,9,7.780597474229559,1
20,10,8.268461749251863,1
20,11,8.313919364673076,1
20,12,9.395114765402116,1
20,13,10.716311343003808,1
20,14,11.68755889813866,1
20,15,11.595652535491228,1
20,16,13.84666392605548,1
20,17,16.89061905405006,1
20,18,20.928169769378943,1
20,19,19.081780003019635,1
20,20,25.032839628659836,1
20,21,28.497867980998638,1
20,22,29.17344521247594,1
20,23,22.130083909356955,1
20,24,15.08672260623797,1
20,25,8.043361303118985,1
20,26,1.0,1
21,0,10.02964384759606,2
21,1,12.235047545702377,2
21,2,11.515457106433928,2
21,3,10.000295691182691,2
21,4,9.98545553850524,2
21,5,10.75515509397661,2
21,6,10.187685428280908,2
21,7,10.644262494466892,2
21,8,10.584496274150863,2
21,9,12.09710528186865,2
21,10,12.106657547549066,2
21,11,10.758246852664136,2
21,12,10.187863388822239,2
21,13,11.633463267032731,2
21,14,9.944671391743334,2
21,15,10.581514807243954,2
21,16,9.914029994746524,2
21,17,10.302857359366522,2
21,18,12.447098223967695,2
21,19,10.012363317031381,2
21,20,10.459499509863889,2
21,21,10.657234847622105,2
21,22,9.985459273509838,2
21,23,12.371463172734867,2
21,24,10.944425421118302,2
21,25,10.256208396508207,2
21,26,14.082713914307092,2
22,0,6.874929088378743,2
22,1,7.628041131509981,2
22,2,8.694221409593759,2
22,3,6.667933573481228,2
22,4,5.910514129046829,2
22,5,6.017476653130133,2
22,6,6.165209120040248,2
22,7,6.308571355670879,2
22,8,7.035795678371554,2
22,9,6.130368734373377,2
22,10,6.074184127033264,2
22,11,6.544835205405109,2
22,12,6.066742535071377,2
22,13,5.99567098056501,2
22,14,5.847716548278344,2
22,15,5.967399797465856,2
22,16,6.393290311253057,2
22,17,7.085467740013922,2
22,18,6.288444726227888,2
22,19,7.12272564374161,2
22,20,6.092520642474059,2
22,21,7.596889773524405,2
22,22,6.237413891417657,2
22,23,6.167151173939859,2
22,24,5.937846079646688,2
22,25,6.111157378137873,2
22,26,6.089823006837675,2
23,0,6.695109050783127,2
23,1,6.74583583263446,2
23,2,6.540824108224372,2
23,3,6.029806804262801,2
23,4,5.792908404653921,2
23,5,6.4694490095515755,2
23,6,6.037958767029668,2
23,7,5.435192405088606,2
23,8,5.936151139598142,2
23,9,5.4585905271649855,2
23,10,5.558104019308427,2
23,11,6.530875293590766,2
23,12,5.593385104642104,2
23,13,5.289147047714773,2
23,14,5.236677470819707,2
23,15,5.602285715896032,2
23,16,5.373246396781221,2
23,17,6.335876347081694,2
23,18,5.556812103215791,2
23,19,5.895310026020973,2
23,20,5.860587511100098,2
23,21,5.9101790319268535,2
23,22,5.246785751555226,2
23,23,5.34806555760095,2
23,24,5.24774626574512,2
23,25,6.172291845773354,2
23,26,6.986173286315611,2
24,0,20.461599833270807,3
24,1,19.026533200613294,3
24,2,16.71932418148468,3
24,3,15.283710812252485,3
24,4,12.09260610157957,3
24,5,11.48060156868282,3
24,6,9.891289283435183,3
24,7,9.819361289289864,3
24,8,9.929514859005995,3
24,9,9.021941099651473,3
24,10,8.764494726832217,3
24,11,8.590110623982872,3
24,12,7.472260863012232,3
24,13,7.449299645505991,3
24,14,6.76074385590384,3
24,15,6.474274611657747,3
24,16,7.086433776313388,3
24,17,7.068566399577537,3
24,18,5.400198029629353,3
24,19,5.595478166138887,3
24,20,3.1005128465664367,3
24,21,1.455763762295996,3
24,22,1.364611009836797,3
24,23,1.2734582573775977,3
24,24,1.1823055049183984,3
24,25,1.0911527524591993,3
24,26,1.0,3
25,0,1.0,3
25,1,26.714824868156803,3
25,2,26.01162129493313,3
25,3,20.913864308911457,3
25,4,19.790575538475757,3
25,5,16.489829933150414,3
25,6,14.859566144461228,3
25,7,11.483014410683426,3
25,8,12.226094555383956,3
25,9,10.452025002467703,3
25,10,12.716220101112286,3
25,11,7.777164915473738,3
25,12,9.694147766392335,3
25,13,7.782585280514941,3
25,14,6.90692268752483,3
25,15,4.936518703454164,3
25,16,4.507298380013847,3
25,17,4.758909957639009,3
25,18,3.829475598475426,3
25,19,5.412899189234864,3
25,20,3.7726396347773647,3
25,21,2.9357300352070554,3
25,22,4.040705952258232,3
25,23,2.8547681021169247,3
25,24,3.179504513552841,3
25,25,1.487597516938122,3
25,26,1.8650944614474392,3
26,0,1.0,3
26,1,7.274752878738694,3
26,2,13.549505757477387,3
26,3,19.824258636216083,3
26,4,26.099011514954775,3
26,5,32.37376439369347,3
26,6,22.84716390598961,3
26,7,21.044250140475004,3
26,8,20.513766553928203,3
26,9,20.551980006278757,3
26,10,20.2769641097241,3
26,11,18.154074913644166,3
26,12,13.211004017099372,3
26,13,12.771187174469988,3
26,14,13.299769838842185,3
26,15,10.78454207697276,3
26,16,11.08423695079356,3
26,17,8.684853497606433,3
26,18,13.225807206792469,3
26,19,7.857725762753418,3
26,20,6.536349139875458,3
26,21,7.223643492534368,3
26,22,5.251442236945095,3
26,23,4.84258419908257,3
26,24,2.4441611763835933,3
26,25,1.5025325694160585,3
26,26,4.97344161452234,3
27,0,1.7964080604591692,1
27,1,2.753185261747797,1
27,2,3.543700259570712,1
27,3,5.055704149284873,1
27,4,3.32855797084905,1
27,5,5.6634022725728705,1
27,6,6.64191993817076,1
27,7,6.308235130208321,1
27,8,9.050644945627514,1
27,9,6.869159649622821,1
27,10,7.480267989265188,1
27,11,8.966876951205698,1
27,12,11.028077665372804,1
27,13,10.373452607600159,1
27,14,11.368981232541131,1
27,15,12.36002688202186,1
27,16,14.059672099693975,1
27,17,15.063979848577075,1
27,18,14.567711962850307,1
27,19,19.309450203324115,1
27,20,21.729591740170655,1
27,21,23.551895226664215,1
27,22,24.916402312733116,1
27,23,26.45972498516319,1
27,24,28.247693803927216,1
27,25,30.63504072280167,1
27,26,1.0,1
28,0,8.319187274426197,2
28,1,8.977754037002121,2
28,2,7.291256150046253,2
28,3,7.41260979171378,2
28,4,6.992783278714086,2
28,5,7.106901712214722,2
28,6,7.561660515479169,2
28,7,7.1904132925025825,2
28,8,7.690356119203511,2
28,9,7.420839846968779,2
28,10,7.355770873792016,2
28,11,7.547312978911417,2
28,12,8.065017803186286,2
28,13,7.6409047292292485,2
28,14,7.338913161803915,2
28,15,6.980565400667888,2
28,16,7.13590942888081,2
28,17,7.220787541149737,2
28,18,6.9526509772296885,2
28,19,7.307448687538468,2
28,20,7.223047679113661,2
28,21,7.4187710866365135,2
28,22,7.270244183709421,2
28,23,7.1255458531031435,2
28,24,6.9511645561393145,2
28,25,7.435184061000163,2
28,26,9.081985566226416,2
29,0,9.467528617935884,2
29,1,10.199196685449113,2
29,2,11.14298437807135,2
29,3,8.61312274813803,2
29,4,8.723026722290161,2
29,5,8.65368819275299,2
29,6,8.623614645364846,2
29,7,8.666178265225087,2
29,8,12.537995607035187,2
29,9,8.756779844180485,2
29,10,9.400732928771557,2
29,11,8.763973388266612,2
29,12,9.649144452500128,2
29,13,9.007526964180839,2
29,14,8.660339675429107,2
29,15,10.50720059528861,2
29,16,9.320765497098309,2
29,17,9.039645162024817,2
29,18,8.712180610500049,2
29,19,9.005486890260288,2
29,20,8.663154703552745,2
29,21,8.667414331952413,2
29,22,10.388202725083076,2
29,23,8.9051909252916,2
29,24,9.290635474004654,2
29,25,10.40238555598195,2
29,26,9.549678069467106,2
